X,Y,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.6603604930488,-33.4372165879123,"SANTO DOMINGO & MANUEL RODRIGUEZ, SANTIAGO",0,1,0,2,3
-70.6598258790995,-33.4097000054609,"INDEPENDENCIA & NUEVA DE MATTE, INDEPENDENCIA",1,0,0,0,1
-70.6605010902969,-33.4519324632881,"EJERCITO LIBERTADOR & GORBEA, SANTIAGO",0,0,0,1,1
-70.6602203133838,-33.4383277090268,"MANUEL RODRIGUEZ & CATEDRAL, SANTIAGO",0,1,0,1,2
-70.6624593763923,-33.5577702813197,"1110 JAVIERA CARRERA, EL BOSQUE",0,0,0,1,1
-70.66018780428,-33.4405736865009,"HUERFANOS & MANUEL RODRIGUEZ, SANTIAGO",0,0,0,1,1
-70.6619068890894,-33.5407335074837,"GOYCOLEA & CONCHA, LA CISTERNA",0,0,0,0,1
-70.6624573222069,-33.5733986226625,"1338 LO MARTINEZ, EL BOSQUE",0,0,0,1,1
-70.6614412055001,-33.5265272110504,"EL PARRON & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,1,0,0,1
-70.659683635807,-33.4366935736431,"585 MANUEL RODRIGUEZ, SANTIAGO",0,0,0,2,1
-70.6596505105722,-33.453026041314,"MANUEL RODRIGUEZ & TOESCA, SANTIAGO",0,1,0,0,1
-70.6609552211761,-33.5253253022139,"7716 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.6614550912344,-33.5565122173855,"10181 JULIO COVARRUBIAS, EL BOSQUE",0,0,1,0,1
-70.6605446511456,-33.5117314605857,"PRIMERA TRANSVERSAL & NOVENA AVENIDA, SAN MIGUEL",0,1,0,0,1
-70.6588873543718,-33.4332863132797,"SAN MARTIN & GENERAL MACKENNA, SANTIAGO",0,0,0,2,2
-70.6611162804997,-33.5517552152195,"994 EL PINO, EL BOSQUE",0,1,0,0,1
-70.6605643135823,-33.5234637926888,"GRAN AVENIDA JOSE MIGUEL CARRERA & ELIAS FERNANDEZ ALBANO, LA CISTERNA",0,0,0,1,1
-70.6591142385763,-33.4497235306621,"200 MANUEL RODRIGUEZ, SANTIAGO",0,1,0,0,1
-70.6587278838041,-33.434514928922,"SAN PABLO & SAN MARTIN, SANTIAGO",0,0,0,2,2
-70.6576510289025,-33.380681128316,"GUANACO & PRINCIPAL CAPITAN IGNACIO CARRERA PINTO, CONCHALI",0,0,0,3,2
-70.6589866900422,-33.4526291071478,"MANUEL RODRIGUEZ & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6611260729702,-33.5691419388525,"LAS PERLAS & SANTA CORA, EL BOSQUE",0,0,0,1,1
-70.6577263779559,-33.3959751827637,"GUANACO & DORSAL, CONCHALI",0,0,0,0,1
-70.6586352739115,-33.4454733338915,"TUCAPEL JIMENEZ & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,0,1
-70.6575830736381,-33.3935241182896,"GUANACO & URMENETA, CONCHALI",0,0,0,1,1
-70.6597560332694,-33.5206068631595,"GENERAL FREIRE & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.660344964171,-33.5519729800782,"9865 JULIO COVARRUBIAS, EL BOSQUE",0,0,0,1,1
-70.6594641314109,-33.5143431687519,"110 LO OVALLE, LA CISTERNA",0,0,0,2,1
-70.6608032412788,-33.5854689540569,"LUIS CRUZ MARTINEZ & LO BLANCO, LA PINTANA",0,0,0,1,1
-70.6584064235943,-33.4701773009265,"ALAMOS & GENERAL RONDIZZONI, SANTIAGO",0,0,0,1,1
-70.6566385309545,-33.3924725735367,"DIAGONAL JOSE MARIA CARO & TEXAS, RECOLETA",0,1,0,0,1
-70.6573818976109,-33.4451834765296,"SAN MARTIN & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.6573064932777,-33.4457436153898,"LIBERTADOR BERNARDO O`HIGGINS & SAN IGNACIO DE LOYOLA, SANTIAGO",0,1,0,1,2
-70.6570186249124,-33.4368284192215,"SANTO DOMINGO & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,2
-70.6568787456846,-33.4379575698341,"CATEDRAL & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,2,1
-70.6583581600042,-33.5161886663554,"6474 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.6571473553936,-33.4605626926577,"VIEL & EL PARQUE, SANTIAGO",1,0,0,1,2
-70.6565878814119,-33.440197982106,"HUERFANOS & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,1
-70.6560774643031,-33.4189938483728,"1027 INDEPENDENCIA, INDEPENDENCIA",0,1,0,1,2
-70.6580700351345,-33.5270413415168,"EL PARRON & EULOGIO ALTAMIRANO, LA CISTERNA",0,0,0,1,1
-70.6584611611502,-33.5621706377716,"OBSERVATORIO & LAS ARAUCARIAS, EL BOSQUE",0,0,0,1,1
-70.6561037693862,-33.4424590112771,"HERMANOS AMUNATEGUI & MONEDA, SANTIAGO",0,0,0,1,1
-70.6566178912936,-33.4700569311536,"GENERAL RONDIZZONI & VIEL, SANTIAGO",1,0,0,0,1
-70.6564240927573,-33.460437087344,"VIEL & MANUEL ANTONIO MATTA, SANTIAGO",0,0,0,0,1
-70.6572696393018,-33.5116130007382,"GRAN AVENIDA JOSE MIGUEL CARRERA & OCTAVA AVENIDA, SAN MIGUEL",0,0,0,1,1
-70.6590892652012,-33.6084969534222,"1590 CAMINO EL MARISCAL, LA PINTANA",0,1,0,0,1
-70.6556099080164,-33.4447742778918,"LIBERTADOR BERNARDO O`HIGGINS & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,1
-70.6576117773641,-33.5622541618581,"1620 OBSERVATORIO, EL BOSQUE",0,0,0,2,1
-70.655123139499,-33.4378367263583,"1268 CATEDRAL, SANTIAGO",0,0,0,1,1
-70.6547679624689,-33.4253601927797,"496 INDEPENDENCIA, INDEPENDENCIA",1,0,0,0,2
-70.6539133270618,-33.3950340598513,"DORSAL & DIAGONAL JOSE MARIA CARO, RECOLETA",0,0,0,1,1
-70.6560396747581,-33.5075171740961,"GRAN AVENIDA JOSE MIGUEL CARRERA & VARGAS BUSTON, SAN MIGUEL",0,0,0,1,1
-70.6546164174438,-33.4423075238598,"TEATINOS & MONEDA, SANTIAGO",0,1,0,1,2
-70.6544656183797,-33.4343644550801,"SAN PABLO & MORANDE, SANTIAGO",0,0,0,0,1
-70.6542160561627,-33.4444501910369,"LIBERTADOR BERNARDO O`HIGGINS & TEATINOS, SANTIAGO",0,0,0,1,1
-70.6553567911686,-33.5050102357089,"GRAN AVENIDA JOSE MIGUEL CARRERA & MIGUEL LEON PRADO, SAN MIGUEL",0,1,0,0,1
-70.6540750768658,-33.4449570938364,"NATANIEL COX & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,2,1,3
-70.6553911122111,-33.5152904746691,"151 LO OVALLE, SAN MIGUEL",0,0,0,1,1
-70.6550517446359,-33.5036886419633,"GRAN AVENIDA JOSE MIGUEL CARRERA & DEPARTAMENTAL, SAN MIGUEL",0,0,0,1,1
-70.653468571109,-33.4328356322423,"PADRE HURTADO & PRESIDENTE BALMACEDA, SANTIAGO",0,1,0,0,1
-70.6533894356129,-33.4297975322706,"INDEPENDENCIA & PRIETO, INDEPENDENCIA",0,0,0,0,1
-70.6535274446148,-33.4410414610015,"MORANDE & AGUSTINAS, SANTIAGO",0,0,0,1,1
-70.6535582970244,-33.4477686617423,"TARAPACA & NATANIEL COX, SANTIAGO",0,0,0,1,1
-70.6537094912912,-33.4568660451649,"850 LORD COCHRANE, SANTIAGO",0,0,1,1,1
-70.6532050428454,-33.4331187122453,"GENERAL MACKENNA & BANDERA, SANTIAGO",0,2,0,0,2
-70.6531929216885,-33.4330467277527,"CARDENAL JOSE MARIA CARO & PRESIDENTE BALMACEDA, SANTIAGO",0,1,0,0,2
-70.6532999414834,-33.4420906121506,"105 MORANDE, SANTIAGO",0,0,0,0,1
-70.6530866838128,-33.4308476876302,"GENERAL BORGONO & INDEPENDENCIA, INDEPENDENCIA",0,1,0,0,1
-70.6530663147877,-33.4343109724097,"SAN PABLO & BANDERA, SANTIAGO",0,0,0,1,1
-70.6533830380409,-33.4600718712627,"LORD COCHRANE & MANUEL ANTONIO MATTA, SANTIAGO",0,0,0,0,1
-70.6530062388801,-33.4441867623617,"MORANDE & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,1,0,0,1
-70.6546956727807,-33.5353019959147,"ECUADOR & BLAS VIAL, LA CISTERNA",0,0,0,2,2
-70.6518472247367,-33.3966397910708,"DIAGONAL JOSE MARIA CARO & PEDRO DONOSO VERGARA, RECOLETA",0,0,0,1,1
-70.6527047586055,-33.4532450974613,"EYZAGUIRRE & NATANIEL COX, SANTIAGO",0,0,0,2,1
-70.652763031371,-33.4665191516901,"1391 PEDRO LAGOS, SANTIAGO",0,0,0,1,1
-70.6522594615335,-33.4405443251735,"230 BANDERA, SANTIAGO",0,1,0,0,1
-70.6536900131517,-33.5277311848982,"ALEJANDRO VIAL & EL PARRON, LA CISTERNA",0,0,0,0,1
-70.6520987098583,-33.44851859983,"235 ZENTENO, SANTIAGO",0,0,0,1,1
-70.6517525059765,-33.4330929789009,"ISMAEL VALDES VERGARA & PUENTE, SANTIAGO",0,0,0,1,1
-70.6516319556348,-33.4301365929744,"215 LA PAZ, INDEPENDENCIA",0,1,0,0,1
-70.6515901652497,-33.4319047301968,"SANTA MARIA & LA PAZ, RECOLETA",0,0,0,1,1
-70.6514962457689,-33.4286503858347,"LA PAZ & GENERAL DE LA LASTRA, INDEPENDENCIA",0,0,0,1,1
-70.6526641652927,-33.4958747091696,"GRAN AVENIDA JOSE MIGUEL CARRERA & PEDRO MIRA, SAN MIGUEL",0,0,0,1,1
-70.6514349058243,-33.4361994920379,"SANTO DOMINGO & PUENTE, SANTIAGO",0,0,0,1,1
-70.6513666016939,-33.4342975482582,"970 SAN PABLO, SANTIAGO",0,0,0,1,1
-70.6510517699369,-33.4233535583548,"OLIVOS & LA PAZ, INDEPENDENCIA",0,0,0,1,1
-70.6512630350679,-33.4373471002798,"CATEDRAL & PUENTE, SANTIAGO",0,0,0,1,1
-70.6516794018458,-33.4598781479132,"MANUEL ANTONIO MATTA & NATANIEL COX, SANTIAGO",0,1,0,0,1
-70.6526147279112,-33.5323357713953,"8284 IGNACIO ECHEVERRIA, LA CISTERNA",0,1,0,0,1
-70.6500005139376,-33.3956362775186,"DORSAL & JOSE MIGUEL CARRERA, RECOLETA",0,0,0,1,1
-70.652003583525,-33.5041622051759,"DEPARTAMENTAL & CHILOE, SAN MIGUEL",0,0,1,0,1
-70.6510144727978,-33.4639632459696,"NATANIEL COX & VICTORIA, SANTIAGO",0,0,0,1,1
-70.6505764593632,-33.4505048549998,"SAN DIEGO & CONDOR, SANTIAGO",0,0,0,2,1
-70.6530635558131,-33.5819022600057,"12919 CAMINA, LA PINTANA",0,1,0,2,1
-70.6504704499753,-33.4511555800401,"MENSIA DE LOS NIDOS & SAN DIEGO, SANTIAGO",0,0,0,1,1
-70.6500982211231,-33.4315007346288,"743 ARTESANOS, RECOLETA",0,0,0,1,1
-70.6511631951369,-33.4899517394622,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALVAREZ DE TOLEDO, SAN MIGUEL",1,0,0,0,1
-70.6506609069452,-33.4663126937677,"NATANIEL COX & PEDRO LAGOS, SANTIAGO",0,1,0,0,1
-70.6500446197847,-33.4360556729792,"SANTO DOMINGO & DIAGONAL CERVANTES, SANTIAGO",0,0,0,1,1
-70.6504639541721,-33.4621669328409,"1275 ZENTENO, SANTIAGO",0,0,0,1,1
-70.650861696989,-33.4888104469909,"CURINANCA & GRAN AVENIDA JOSE MIGUEL CARRERA, SAN MIGUEL",1,0,0,0,1
-70.649897650669,-33.4419285164977,"950 MONEDA, SANTIAGO",0,0,0,1,1
-70.6506791960703,-33.4859992019338,"ALCALDE PEDRO ALARCON & LLANO SUBERCASEAUX, SAN MIGUEL",0,0,0,1,1
-70.6500320608316,-33.4541374360825,"SAN DIEGO & 10 DE JULIO HUAMACHUCO, SANTIAGO",0,0,1,1,2
-70.6498194691377,-33.4434806969267,"981 LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.6514787828015,-33.53602130752,"1091 ECUADOR, LA CISTERNA",0,1,0,1,1
-70.6491876082628,-33.4214574684662,"MONSERRAT & SANTOS DUMONT, RECOLETA",0,0,0,1,1
-70.6487955220634,-33.4046976671165,"784 EINSTEIN, RECOLETA",0,0,0,1,1
-70.6484289667903,-33.3881358844197,"LOS ZAPADORES & JOSE MIGUEL CARRERA, RECOLETA",0,1,0,0,1
-70.6501335274311,-33.4861687981695,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALCALDE PEDRO ALARCON, SAN MIGUEL",0,1,0,2,3
-70.6492177403803,-33.4418113072116,"MONEDA & ESTADO, SANTIAGO",0,0,1,0,1
-70.6489918217012,-33.433851185224,"ISMAEL VALDES VERGARA & DIAGONAL CERVANTES, SANTIAGO",0,1,0,0,1
-70.647981988313,-33.3883762985616,"994 LOS ZAPADORES, RECOLETA",0,0,0,0,1
-70.6491237891469,-33.4595785025606,"MANUEL ANTONIO MATTA & SAN DIEGO, SANTIAGO",0,0,0,2,1
-70.6486134301305,-33.4326116955209,"RECOLETA & SANTA MARIA, RECOLETA",0,0,0,1,1
-70.6508371419271,-33.5504137657736,"ISMAEL TOCORNAL & ESPERANZA, SAN RAMON",0,0,0,1,1
-70.6488525215678,-33.451501768021,"SANTA ISABEL & ARTURO PRAT, SANTIAGO",0,0,0,1,1
-70.6485466117061,-33.4370405538526,"SAN ANTONIO & MONJITAS, SANTIAGO",0,0,0,1,1
-70.65068758665,-33.5555741174281,"VENANCIA LEIVA & ANIBAL ZANARTU, SAN RAMON",0,1,0,0,1
-70.6483431221059,-33.4382246520558,"MERCED & SAN ANTONIO, SANTIAGO",0,0,0,1,1
-70.6482497477425,-33.438406258692,"385 SAN ANTONIO, SANTIAGO",0,0,0,1,1
-70.646985112225,-33.3811207542067,"SALZBURGO & PRINCIPAL CAPITAN IGNACIO CARRERA PINTO, RECOLETA",0,0,0,1,1
-70.6486170141436,-33.468612491965,"SARGENTO ALDEA & SAN DIEGO, SANTIAGO",0,0,0,1,1
-70.6481499225051,-33.4456402301072,"849 PADRE ALONSO DE OVALLE, SANTIAGO",0,0,0,1,1
-70.6485423926794,-33.4697858535846,"NUBLE & SAN DIEGO, SANTIAGO",0,0,1,2,2
-70.6476531106868,-33.4341575662267,"ISMAEL VALDES VERGARA & RECOLETA, SANTIAGO",0,1,0,2,2
-70.6469522529015,-33.4004655090645,"DIAGONAL JOSE MARIA CARO & MUNOZ GAMERO, RECOLETA",0,0,0,1,1
-70.6482770210014,-33.475660243687,"PLACER & SAN DIEGO, SANTIAGO",0,0,0,3,2
-70.6482442321818,-33.4796106567073,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALCALDE CARLOS VALDOVINOS, SAN MIGUEL",0,0,1,0,1
-70.6473611823099,-33.4357847338286,"ENRIQUE MAC IVER & SANTO DOMINGO, SANTIAGO",0,0,0,0,1
-70.647094441765,-33.429637814541,"SANTA FILOMENA & RECOLETA, RECOLETA",0,0,0,1,1
-70.6461969392815,-33.3946226428352,"793 LA FLORIDA, RECOLETA",0,0,0,0,1
-70.6470976926596,-33.4446080966811,"SAN FRANCISCO & PARIS, SANTIAGO",0,0,0,1,1
-70.6470819613008,-33.4454830766822,"SAN FRANCISCO & PADRE ALONSO DE OVALLE, SANTIAGO",0,1,0,1,2
-70.6467693265204,-33.4289387067949,"357 RECOLETA, RECOLETA",0,0,1,0,1
-70.6467655798595,-33.4287403543925,"RECOLETA & DAVILA BAEZA, RECOLETA",0,0,1,0,1
-70.6470422677081,-33.4485047195239,"ELEUTERIO RAMIREZ & SAN FRANCISCO, SANTIAGO",0,0,0,3,1
-70.6469396656299,-33.4430770919774,"LIBERTADOR BERNARDO O`HIGGINS & SAN FRANCISCO, SANTIAGO",0,0,0,1,1
-70.6496000365901,-33.5867370808385,"LO BLANCO & JOHN KENNEDY, LA PINTANA",0,1,0,0,1
-70.6471717111216,-33.4610383595716,"SANTIAGUILLO & ARTURO PRAT, SANTIAGO",0,0,1,0,1
-70.6466218563506,-33.4330890726777,"SANTA MARIA & BOMBERO FREDES, RECOLETA",0,0,0,1,1
-70.6468506519477,-33.4508880837176,"SAN FRANCISCO & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6466312979982,-33.4404208004737,"AGUSTINAS & ENRIQUE MAC IVER, SANTIAGO",0,0,0,2,2
-70.6459269374899,-33.4065304064544,"688 SAN GERARDO, RECOLETA",0,0,0,2,1
-70.6484202569307,-33.5558568420703,"1712 VENANCIA LEIVA, SAN RAMON",0,0,1,0,1
-70.6464678115354,-33.4534002425052,"684 SAN FRANCISCO, SANTIAGO",0,0,0,1,1
-70.6462571944703,-33.4428246266354,"SANTA ROSA & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,1,0,2,4
-70.6457408549165,-33.4251646814149,"RECOLETA & OLIVOS, RECOLETA",0,0,0,1,1
-70.6451084906192,-33.3961972510733,"DORSAL & RUBEN DARIO, RECOLETA",0,0,0,1,1
-70.6462065812599,-33.4589318958403,"MANUEL ANTONIO MATTA & CHILOE, SANTIAGO",0,0,0,1,1
-70.6457529279789,-33.4428944494627,"2 SANTA ROSA, SANTIAGO",0,0,0,1,1
-70.6456164356325,-33.4379452329632,"MIRAFLORES & MERCED, SANTIAGO",0,0,0,1,1
-70.647454040861,-33.5367332525682,"1472 ECUADOR, SAN RAMON",0,0,1,0,1
-70.6454360451683,-33.4340878063572,"PATRONATO & CARDENAL JOSE MARIA CARO, SANTIAGO",0,0,0,2,2
-70.6453875922616,-33.4400675632654,"222 MIRAFLORES, SANTIAGO",0,0,0,2,1
-70.6454264923922,-33.4438366816973,"665 MARCOLETA, SANTIAGO",0,1,0,0,1
-70.6452952311779,-33.4403032639219,"MIRAFLORES & AGUSTINAS, SANTIAGO",0,0,0,1,1
-70.6449165554903,-33.421947070093,"900 RECOLETA, RECOLETA",0,0,0,1,1
-70.6452903139429,-33.446309492491,"TARAPACA & SANTA ROSA, SANTIAGO",0,1,0,0,1
-70.6471292018258,-33.554232733886,"10291 LA BANDERA, SAN RAMON",0,0,1,0,1
-70.6453213177148,-33.458772303674,"MANUEL ANTONIO MATTA & SAN FRANCISCO, SANTIAGO",0,1,0,2,2
-70.6448973695335,-33.4425901644943,"LIBERTADOR BERNARDO O`HIGGINS & SAN ISIDRO, SANTIAGO",0,1,0,0,1
-70.6447533075902,-33.4423666191482,"LIBERTADOR BERNARDO O`HIGGINS & MIRAFLORES, SANTIAGO",0,0,0,1,1
-70.6473577684001,-33.5844132425218,"1031 GABRIELA, LA PINTANA",0,0,0,1,1
-70.6444939281582,-33.4354620647067,"ISMAEL VALDES VERGARA & MOSQUETO, SANTIAGO",0,0,0,1,1
-70.6464210281882,-33.5384784762485,"1574 BOLIVIA, SAN RAMON",0,0,1,0,1
-70.644422679579,-33.4504964577867,"SANTA ROSA & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6435949085173,-33.4140194707155,"RECOLETA & ARZOBISPO VALDIVIESO, RECOLETA",0,1,0,0,1
-70.6434396397925,-33.4137690156096,"1501 RECOLETA, RECOLETA",0,0,1,1,1
-70.6433371909367,-33.4106139651327,"1805 RECOLETA, RECOLETA",0,1,0,0,1
-70.6431593245432,-33.4057374136532,"RECOLETA & EINSTEIN, RECOLETA",0,0,1,5,4
-70.6431210170598,-33.4048451076105,"EL ROBLE & RECOLETA, RECOLETA",0,0,0,1,1
-70.6459173944149,-33.5579192254173,"ALMIRANTE LATORRE & VICENTE LLANOS, LA PINTANA",0,0,0,0,1
-70.6428970231341,-33.4009431412001,"MUNOZ GAMERO & RECOLETA, RECOLETA",1,0,0,1,1
-70.6427474500738,-33.3969950947194,"RECOLETA & DORSAL, RECOLETA",0,0,0,1,1
-70.6426758509354,-33.3931903065208,"3572 RECOLETA, RECOLETA",0,0,0,1,1
-70.6449660166405,-33.5151047308893,"6265 LEON TOLSTOI, SAN MIGUEL",0,0,0,1,1
-70.6426737444251,-33.3953637527703,"RECOLETA & LA SERENA, RECOLETA",0,1,0,1,1
-70.643426350904,-33.4364592115564,"MONJITAS & JOSE MIGUEL DE LA BARRA, SANTIAGO",0,0,0,1,1
-70.6433414243011,-33.4376597677815,"JOSE MIGUEL DE LA BARRA & MERCED, SANTIAGO",0,0,0,0,1
-70.6424404844719,-33.3909658933769,"RECOLETA & LOS ZAPADORES, RECOLETA",0,3,0,1,3
-70.6432560365753,-33.4359835002454,"JOSE MIGUEL DE LA BARRA & ISMAEL VALDES VERGARA, SANTIAGO",0,1,0,0,1
-70.6423322405048,-33.3886405945066,"RECOLETA & ALFREDO ROSENDE, RECOLETA",0,1,0,1,2
-70.6438043624373,-33.4730232067865,"SAN FRANCISCO & FRANKLIN, SANTIAGO",0,1,0,1,1
-70.6458825227555,-33.58445993123,"GABRIELA & LOS LIMONEROS, LA PINTANA",0,1,0,1,2
-70.6431923046656,-33.4434424556468,"CARMEN & MARCOLETA, SANTIAGO",0,2,0,0,1
-70.6437159910132,-33.4746115866315,"BIO BIO & SAN FRANCISCO, SANTIAGO",0,0,0,0,1
-70.6451141768779,-33.5541873875979,"ALMIRANTE LATORRE & SARGENTO CANDELARIA, SAN RAMON",0,0,0,1,1
-70.6428335118929,-33.4346814489593,"CARDENAL JOSE MARIA CARO & JOSE MIGUEL DE LA BARRA, SANTIAGO",0,2,0,0,2
-70.6432690921333,-33.4583486162015,"SANTA ROSA & MANUEL ANTONIO MATTA, SANTIAGO",1,0,0,3,3
-70.6446421610458,-33.5423528636034,"OSSA & LA BANDERA, SAN RAMON",0,0,0,1,1
-70.6416614062075,-33.3861243356749,"RECOLETA & ADELA MARTINEZ, RECOLETA",0,0,1,0,1
-70.6446002897095,-33.5424165467861,"1771 OSSA, SAN RAMON",0,0,1,0,1
-70.6426776668086,-33.451520620415,"SAN ISIDRO & EYZAGUIRRE, SANTIAGO",0,0,0,1,1
-70.6428127885325,-33.462106254805,"SANTA ROSA & SANTA ELVIRA, SANTIAGO",0,0,0,1,1
-70.6410982777417,-33.3847609959598,"RECOLETA & OSCAR CASTRO, RECOLETA",0,0,1,0,1
-70.6422687766376,-33.4475219305798,"MARIN & CARMEN, SANTIAGO",0,0,0,1,1
-70.6408956779734,-33.3842766844335,"RECOLETA & LOS CARDENALES, RECOLETA",0,0,0,1,1
-70.6434645705379,-33.5461380813882,"VICUNA MACKENNA & ALMIRANTE LATORRE, SAN RAMON",0,0,0,1,1
-70.6420806717412,-33.4729198040614,"SANTA ROSA & FRANKLIN, SANTIAGO",0,0,0,2,2
-70.6405209844594,-33.3912257652291,"LOS ZAPADORES & HERNAN MERY, RECOLETA",0,0,0,2,2
-70.6408884242329,-33.4370609764646,"295 MERCED, SANTIAGO",0,0,0,1,1
-70.6415756133476,-33.4809436974378,"SANTA ROSA & ALCALDE CARLOS VALDOVINOS, SAN JOAQUIN",0,0,0,2,1
-70.6393862193865,-33.3668551196757,"5874 PEDRO AGUIRRE CERDA, HUECHURABA",0,1,0,0,1
-70.6407852600653,-33.4527180569876,"10 DE JULIO HUAMACHUCO & CARMEN, SANTIAGO",0,0,0,1,1
-70.6405497675836,-33.4402128368736,"LIBERTADOR BERNARDO O`HIGGINS & PORTUGAL, SANTIAGO",3,1,0,2,2
-70.6406011911039,-33.4446581648967,"BLAS CANAS & LIRA, SANTIAGO",0,0,1,0,1
-70.6411850122025,-33.5121428231869,"VARAS MENA & BELLO HORIZONTE, SAN MIGUEL",0,0,0,1,1
-70.6398539858155,-33.4432521820185,"360 DIAGONAL PARAGUAY, SANTIAGO",0,0,0,1,1
-70.6386181601763,-33.3786252158974,"PRESIDENTE SALVADOR ALLENDE & RECOLETA, HUECHURABA",0,0,0,1,1
-70.6395253962131,-33.4303603843098,"SANTA FILOMENA & BOMBERO NUNEZ, RECOLETA",0,1,0,0,1
-70.6384386047671,-33.3782217604043,"RECOLETA & JOSE JOAQUIN AGUIRRE LUCO, HUECHURABA",0,1,0,0,1
-70.6396151651131,-33.4477103663038,"363 LIRA, SANTIAGO",0,0,0,0,1
-70.6393148142776,-33.4368924081102,"PURISIMA & MERCED, SANTIAGO",0,1,0,0,1
-70.6409185393914,-33.5248259016667,"RIVADAVIA & SANTA ANA, SAN RAMON",0,0,0,1,1
-70.6402574084321,-33.4920806128797,"SANTA ROSA & ALVAREZ DE TOLEDO, SAN JOAQUIN",0,2,0,1,2
-70.6394179446388,-33.4480917418363,"LIRA & SANTA VICTORIA, SANTIAGO",0,0,0,0,1
-70.6395312590701,-33.4575413805654,"MANUEL ANTONIO MATTA & CARMEN, SANTIAGO",0,0,0,1,1
-70.6386964855682,-33.416014204725,"1418 PERU, RECOLETA",0,1,0,0,1
-70.6389787106463,-33.4356072368556,"PURISIMA & CARDENAL JOSE MARIA CARO, SANTIAGO",0,0,0,2,2
-70.6385795776914,-33.4160878958028,"PERU & CELIA COLOMA, RECOLETA",0,0,0,1,1
-70.6399715555474,-33.4951866598733,"SANTA ROSA & SALESIANOS, SAN MIGUEL",1,0,0,0,1
-70.6387267060978,-33.4347899037309,"PURISIMA & BELLAVISTA, RECOLETA",0,0,1,1,1
-70.6408347278659,-33.5545778633562,"10190 INDEPENDENCIA, SAN RAMON",0,0,1,1,1
-70.6386735232629,-33.4502659683626,"ARGOMEDO & LIRA, SANTIAGO",0,0,0,1,1
-70.6370033398867,-33.3744800425783,"5610 RECOLETA, HUECHURABA",0,0,1,0,1
-70.6369502853137,-33.3745168158717,"RECOLETA & GUILLERMO SUBIABRE, HUECHURABA",0,0,0,2,1
-70.6377985711176,-33.4294723565323,"DOMINICA & PURISIMA, RECOLETA",0,0,0,1,1
-70.6378164652065,-33.4430175857823,"DIAGONAL PARAGUAY & PORTUGAL, SANTIAGO",0,0,0,1,1
-70.6380521114559,-33.4635580751747,"505 MIGUEL LEON PRADO, SANTIAGO",0,0,0,0,1
-70.636339938017,-33.3729195947303,"5680 RECOLETA, HUECHURABA",0,0,0,1,1
-70.6387935436894,-33.5069259058426,"543 DEPARTAMENTAL, SAN MIGUEL",0,0,0,0,1
-70.6369943027571,-33.4112659929872,"EL SALTO & DOCTOR OSTORNOL, RECOLETA",2,0,0,0,1
-70.6375681848355,-33.4435439255432,"125 PORTUGAL, SANTIAGO",0,0,0,1,1
-70.6385798253636,-33.5070098970715,"SANTA ROSA & DEPARTAMENTAL, SAN JOAQUIN",0,0,0,2,1
-70.6366317526299,-33.4108559345145,"1871 EL SALTO, RECOLETA",0,0,0,1,1
-70.6393758875174,-33.5571763774147,"VENANCIA LEIVA & LUIS DURAND, LA PINTANA",0,0,0,1,1
-70.6368515284709,-33.436888878891,"MERCED & IRENE MORALES, SANTIAGO",0,0,0,1,1
-70.6377313690193,-33.4865407747164,"COMANDANTE RIESLE & FRANCISCO DE ZARATE, SAN JOAQUIN",0,0,0,0,1
-70.6368879385695,-33.4445539376396,"CURICO & PORTUGAL, SANTIAGO",0,0,0,2,2
-70.6365306901104,-33.4375604673086,"LIBERTADOR BERNARDO O`HIGGINS & RAMON CORVALAN MELGAREJO, SANTIAGO",1,1,0,3,5
-70.6383917315552,-33.5518326418409,"9918 RIO AMAZONAS, SAN RAMON",0,0,1,0,1
-70.6356223509072,-33.4092098774498,"EL SALTO & PATRIA VIEJA, RECOLETA",0,0,0,2,1
-70.635959887936,-33.446117331296,"PORTUGAL & MARIN, SANTIAGO",0,0,0,1,1
